batch_size,status,avg_latency_ms,std_latency_ms,throughput,throughput_efficiency,peak_memory_mb,memory_per_sample_mb,memory_utilization
115,success,1040.7494506835938,0.3012512164368347,110.49729589044198,0.9608460512212346,11965.92431640625,104.05151579483696,24.585958046643448
116,success,1047.2683227539062,0.8226721195128497,110.76435473094934,0.9548651269909425,11984.57958984375,103.31534129175647,24.624288371819762
117,success,1070.4180908203125,0.8754739227223806,109.30308540500965,0.9342144051710227,11995.0537109375,102.5218265892094,24.645809174975216
118,success,1097.54130859375,0.6258913579075087,107.51303761968668,0.9111274374549719,12029.2001953125,101.94237453654661,24.715968738924072
119,success,1081.7328002929687,0.8146491118167417,110.00868233612857,0.9244427087069628,12015.12939453125,100.96747390362395,24.687057966254706
120,success,1087.0352905273437,0.8665441746395637,110.39200019144316,0.919933334928693,12029.14501953125,100.24287516276041,24.71585537121364
121,success,1100.4127197265625,0.6714018020322751,109.95874350676975,0.9087499463369401,12041.79345703125,99.5189541903409,24.741843664763532
122,success,1116.1715698242188,0.5103598372456121,109.30219268997621,0.8959196122129197,12053.1396484375,98.79622662653688,24.76515627969632
123,success,1111.4454833984375,0.6228970343282642,110.66669651120102,0.8997292399284637,12064.75,98.08739837398375,24.789011655083495
124,success,1118.38994140625,0.639064185832815,110.87367241883801,0.8941425195067582,12079.40576171875,97.41456259450605,24.819124326134304
125,success,1146.1767211914062,0.35746151667820925,109.05822609105807,0.8724658087284646,12091.7744140625,96.7341953125,24.84453775509942
126,success,1143.2984497070313,0.8606531044721196,110.2074441125039,0.874662254861142,12117.65087890625,96.17183237227182,24.89770520478583
127,success,1150.6780029296874,0.8573100106990966,110.36971218416555,0.8690528518438232,12138.58154296875,95.5793822281004,24.94071069395004
128,success,1158.074365234375,0.6885701602593829,110.52830788987798,0.8635024053896717,12133.59814453125,94.79373550415039,24.9304714828641
129,success,1170.64375,0.8072333168764332,110.19577903183612,0.8542308452080319,12141.23681640625,94.1181148558624,24.94616638960802
130,success,1190.21025390625,0.6259990841627276,109.22439928016263,0.8401876867704817,12153.69140625,93.48993389423077,24.971756391290278
131,success,1194.1059448242188,0.505231830224205,109.70550860064947,0.8374466305393089,12165.916015625,92.86958790553435,24.99687386030337
132,success,1188.1892822265625,0.6587331119848181,111.09341076755345,0.8416167482390413,12179.26025390625,92.2671231356534,25.024291790909654
133,success,1208.2027465820313,0.6020039473212928,110.0808621535193,0.8276756552896188,12191.10546875,91.66244713345864,25.04862973150674
134,success,1218.9653930664062,0.7636864433947799,109.92928984055251,0.820367834630989,12214.0419921875,91.14956710587687,25.09575658840964
135,success,1222.1487915039063,0.5200341177313943,110.46118192685584,0.8182309772359692,12232.28076171875,90.6094871238426,25.133231137860275
